data,pattern,vertex_count,edge_count,diameter,girth,radius,avg_path_length,avg_eigenvector_centrality,max_eigenvector_centrality,min_eigenvector_centrality,avg_eccentricity,max_eccentricity,min_eccentricity,is_bipartite,is_connected,density,avg_degree,max_degree,min_degree,edge_connectivity,vertex_connectivity,label_count,label_max,label_min,label_mean,label_std
dblp,query_dense_8_141,8,32,3,3,2.0,1.536,0.721,1.0,0.143,2.5,3.0,2.0,False,True,1.143,8.0,12,2,2,1,5,2,1,1.6,0.548
dblp,query_dense_16_171,16,98,5,3,3.0,2.025,0.592,1.0,0.006,3.875,5.0,3.0,False,True,0.817,12.25,22,2,2,1,9,4,1,1.778,1.093
dblp,query_sparse_8_139,8,22,4,3,2.0,1.929,0.602,1.0,0.079,3.25,4.0,2.0,False,True,0.786,5.5,10,2,2,1,6,2,1,1.333,0.516
dblp,query_dense_32_138,32,150,13,3,7.0,5.647,0.267,1.0,0.0,10.938,13.0,7.0,False,True,0.302,9.375,22,2,2,1,15,4,1,2.133,1.125
dblp,query_dense_4_108,4,8,2,3,1.0,1.333,0.793,1.0,0.461,1.75,2.0,1.0,False,True,1.333,4.0,6,2,2,1,4,1,1,1.0,0.0
dblp,query_sparse_8_30,8,22,4,3,2.0,2.0,0.616,1.0,0.099,3.25,4.0,2.0,False,True,0.786,5.5,8,2,2,1,7,2,1,1.143,0.378
dblp,query_dense_32_49,32,120,15,3,8.0,5.837,0.212,1.0,0.0,11.812,15.0,8.0,False,True,0.242,7.5,12,2,2,1,15,5,1,2.133,1.125
dblp,query_dense_16_159,16,88,7,3,4.0,2.45,0.576,1.0,0.0,5.25,7.0,4.0,False,True,0.733,11.0,18,2,2,1,8,5,1,2.0,1.414
dblp,query_sparse_32_156,32,88,16,3,8.0,5.345,0.242,1.0,0.0,11.625,16.0,8.0,False,True,0.177,5.5,14,2,2,1,13,8,1,2.462,1.898
dblp,query_dense_8_197,8,28,3,3,2.0,1.714,0.67,1.0,0.208,2.625,3.0,2.0,False,True,1.0,7.0,10,4,4,1,6,2,1,1.333,0.516
dblp,query_sparse_16_166,16,44,7,3,4.0,3.083,0.362,1.0,0.031,5.562,7.0,4.0,False,True,0.367,5.5,12,2,2,1,10,2,1,1.6,0.516
dblp,query_sparse_8_129,8,22,4,3,2.0,1.929,0.589,1.0,0.092,3.125,4.0,2.0,False,True,0.786,5.5,10,2,2,1,6,2,1,1.333,0.516
dblp,query_dense_32_163,32,124,11,3,6.0,4.444,0.252,1.0,0.002,8.531,11.0,6.0,False,True,0.25,7.75,16,4,2,1,13,5,1,2.462,1.198
dblp,query_dense_8_93,8,26,4,3,2.0,2.0,0.643,1.0,0.017,3.5,4.0,2.0,False,True,0.929,6.5,10,2,2,1,7,2,1,1.143,0.378
dblp,query_dense_24_120,24,82,12,3,6.0,4.069,0.284,1.0,0.0,8.542,12.0,6.0,False,True,0.297,6.833,20,2,2,1,11,5,1,2.182,1.25
dblp,query_sparse_16_64,16,44,7,3,4.0,3.275,0.314,1.0,0.002,5.812,7.0,4.0,False,True,0.367,5.5,14,2,2,1,9,4,1,1.778,1.093
dblp,query_dense_4_20,4,10,2,3,1.0,1.167,0.89,1.0,0.781,1.5,2.0,1.0,False,True,1.667,5.0,6,4,4,2,3,2,1,1.333,0.577
dblp,query_sparse_8_62,8,22,4,3,2.0,1.857,0.592,1.0,0.142,3.125,4.0,2.0,False,True,0.786,5.5,10,2,2,1,6,2,1,1.333,0.516
dblp,query_dense_16_136,16,56,8,3,4.0,3.033,0.428,1.0,0.0,6.25,8.0,4.0,False,True,0.467,7.0,14,2,2,1,12,3,1,1.333,0.651
dblp,query_dense_4_115,4,12,1,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,False,True,2.0,6.0,6,6,6,3,4,1,1,1.0,0.0
dblp,query_sparse_24_28,24,66,14,3,7.0,5.145,0.332,1.0,0.0,11.208,14.0,7.0,False,True,0.239,5.5,14,2,2,1,14,5,1,1.714,1.139
dblp,query_dense_32_102,32,164,12,3,6.0,3.615,0.313,1.0,0.0,8.125,12.0,6.0,False,True,0.331,10.25,24,2,2,1,14,4,1,2.286,1.069
dblp,query_dense_32_31,32,110,11,3,6.0,4.22,0.261,1.0,0.001,8.312,11.0,6.0,False,True,0.222,6.875,16,2,2,1,14,6,1,2.286,1.383
dblp,query_dense_32_129,32,164,7,3,4.0,3.206,0.279,1.0,0.0,5.844,7.0,4.0,False,True,0.331,10.25,30,2,2,1,14,4,1,2.286,1.069
dblp,query_dense_32_43,32,148,13,3,7.0,4.359,0.356,1.0,0.0,10.344,13.0,7.0,False,True,0.298,9.25,18,2,2,1,12,8,1,2.667,2.103
dblp,query_dense_32_93,32,304,5,3,3.0,2.133,0.487,1.0,0.005,3.812,5.0,3.0,False,True,0.613,19.0,42,4,2,1,14,5,1,2.286,1.267
dblp,query_dense_8_191,8,26,3,3,2.0,1.643,0.607,1.0,0.178,2.5,3.0,2.0,False,True,0.929,6.5,12,2,2,1,6,2,1,1.333,0.516
dblp,query_dense_4_124,4,12,1,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,False,True,2.0,6.0,6,6,6,3,4,1,1,1.0,0.0
dblp,query_dense_32_167,32,134,10,3,5.0,4.173,0.259,1.0,0.0,8.094,10.0,5.0,False,True,0.27,8.375,20,2,2,1,12,5,1,2.667,1.371
dblp,query_sparse_32_61,32,88,16,3,8.0,5.704,0.175,1.0,0.0,11.781,16.0,8.0,False,True,0.177,5.5,12,2,2,1,13,5,1,2.462,1.391
dblp,query_sparse_24_67,24,66,12,3,6.0,4.678,0.347,1.0,0.0,9.667,12.0,6.0,False,True,0.239,5.5,12,2,2,1,14,4,1,1.714,0.994
dblp,query_sparse_8_175,8,22,4,3,2.0,1.893,0.64,1.0,0.091,3.125,4.0,2.0,False,True,0.786,5.5,10,2,2,1,5,3,1,1.6,0.894
dblp,query_sparse_32_185,32,88,20,3,10.0,6.556,0.239,1.0,0.0,14.906,20.0,10.0,False,True,0.177,5.5,16,2,2,1,10,7,1,3.2,1.874
dblp,query_dense_24_98,24,232,4,3,2.0,1.801,0.546,1.0,0.007,3.333,4.0,2.0,False,True,0.841,19.333,38,4,4,1,14,2,1,1.714,0.469
dblp,query_sparse_24_96,24,66,9,3,5.0,3.826,0.339,1.0,0.0,7.333,9.0,5.0,False,True,0.239,5.5,14,2,2,1,11,4,1,2.182,1.079
dblp,query_sparse_24_78,24,66,10,3,5.0,3.859,0.299,1.0,0.0,7.708,10.0,5.0,False,True,0.239,5.5,12,2,2,1,12,4,1,2.0,0.953
dblp,query_dense_32_9,32,148,14,3,7.0,5.526,0.284,1.0,0.0,11.219,14.0,7.0,False,True,0.298,9.25,20,2,2,1,12,4,1,2.667,0.888
dblp,query_dense_24_101,24,84,6,3,3.0,2.783,0.403,1.0,0.008,4.875,6.0,3.0,False,True,0.304,7.0,16,2,2,1,11,5,1,2.182,1.471
dblp,query_dense_32_196,32,120,14,3,7.0,4.8,0.27,1.0,0.0,10.375,14.0,7.0,False,True,0.242,7.5,18,2,2,1,15,5,1,2.133,1.246
dblp,query_dense_16_192,16,76,3,3,2.0,1.95,0.463,1.0,0.245,2.75,3.0,2.0,False,True,0.633,9.5,22,6,6,1,11,2,1,1.455,0.522
dblp,query_dense_4_178,4,10,2,3,1.0,1.167,0.89,1.0,0.781,1.5,2.0,1.0,False,True,1.667,5.0,6,4,4,2,4,1,1,1.0,0.0
dblp,query_dense_32_63,32,134,8,3,4.0,3.288,0.277,1.0,0.001,6.156,8.0,4.0,False,True,0.27,8.375,22,4,2,1,13,4,1,2.462,0.967
dblp,query_dense_16_120,16,68,5,3,3.0,2.292,0.454,1.0,0.02,4.0,5.0,3.0,False,True,0.567,8.5,18,4,4,1,8,3,1,2.0,0.756
dblp,query_sparse_16_81,16,44,6,3,3.0,2.733,0.418,1.0,0.019,4.812,6.0,3.0,False,True,0.367,5.5,12,2,2,1,10,3,1,1.6,0.843
dblp,query_dense_32_139,32,114,13,3,7.0,4.907,0.217,1.0,0.001,9.688,13.0,7.0,False,True,0.23,7.125,14,4,2,1,13,5,1,2.462,1.198
dblp,query_dense_32_66,32,126,17,3,9.0,6.385,0.272,1.0,0.0,13.281,17.0,9.0,False,True,0.254,7.875,16,2,2,1,13,4,1,2.462,1.198
dblp,query_dense_32_136,32,128,15,3,8.0,5.01,0.289,1.0,0.0,11.094,15.0,8.0,False,True,0.258,8.0,16,2,2,1,14,4,1,2.286,1.204
dblp,query_dense_4_169,4,8,2,3,1.0,1.333,0.793,1.0,0.461,1.75,2.0,1.0,False,True,1.333,4.0,6,2,2,1,4,1,1,1.0,0.0
dblp,query_sparse_24_100,24,66,12,3,6.0,5.529,0.293,1.0,0.0,10.0,12.0,6.0,False,True,0.239,5.5,14,2,2,1,14,4,1,1.714,0.994
dblp,query_dense_16_57,16,72,4,3,2.0,2.175,0.429,1.0,0.017,3.625,4.0,2.0,False,True,0.6,9.0,22,4,4,1,9,3,1,1.778,0.833
dblp,query_sparse_24_55,24,66,13,3,7.0,5.547,0.233,1.0,0.0,10.542,13.0,7.0,False,True,0.239,5.5,10,2,2,1,14,3,1,1.714,0.726
dblp,query_dense_32_71,32,114,15,3,8.0,6.5,0.189,1.0,0.0,12.281,15.0,8.0,False,True,0.23,7.125,14,4,2,1,13,5,1,2.462,1.45
dblp,query_sparse_32_99,32,88,18,3,9.0,6.49,0.171,1.0,0.0,13.969,18.0,9.0,False,True,0.177,5.5,14,2,2,1,15,4,1,2.133,1.125
dblp,query_sparse_16_79,16,44,6,3,3.0,2.792,0.368,1.0,0.009,4.875,6.0,3.0,False,True,0.367,5.5,16,2,2,1,11,3,1,1.455,0.688
dblp,query_sparse_8_37,8,22,3,3,2.0,1.786,0.573,1.0,0.089,2.75,3.0,2.0,False,True,0.786,5.5,12,2,2,1,8,1,1,1.0,0.0
dblp,query_dense_4_8,4,12,1,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,False,True,2.0,6.0,6,6,6,3,4,1,1,1.0,0.0
dblp,query_dense_24_183,24,130,8,3,4.0,3.286,0.396,1.0,0.0,6.333,8.0,4.0,False,True,0.471,10.833,18,4,4,1,13,4,1,1.846,0.987
dblp,query_dense_16_129,16,70,5,3,3.0,2.242,0.487,1.0,0.032,3.875,5.0,3.0,False,True,0.583,8.75,16,2,2,1,10,3,1,1.6,0.699
dblp,query_sparse_16_147,16,44,8,3,4.0,3.308,0.362,1.0,0.004,6.375,8.0,4.0,False,True,0.367,5.5,12,2,2,1,9,4,1,1.778,1.302
dblp,query_sparse_16_154,16,44,7,3,4.0,3.292,0.521,1.0,0.108,5.812,7.0,4.0,False,True,0.367,5.5,10,2,2,1,11,2,1,1.455,0.522
dblp,query_dense_8_177,8,44,2,3,1.0,1.214,0.878,1.0,0.166,1.875,2.0,1.0,False,True,1.571,11.0,14,2,2,1,6,2,1,1.333,0.516
dblp,query_sparse_24_151,24,66,9,3,5.0,3.975,0.315,1.0,0.0,7.25,9.0,5.0,False,True,0.239,5.5,12,2,2,1,12,3,1,2.0,0.853
dblp,query_sparse_16_131,16,44,5,3,3.0,2.617,0.487,1.0,0.161,4.125,5.0,3.0,False,True,0.367,5.5,12,2,2,1,11,3,1,1.455,0.688
dblp,query_dense_16_193,16,64,6,3,3.0,2.45,0.41,1.0,0.022,4.625,6.0,3.0,False,True,0.533,8.0,18,2,2,1,9,3,1,1.778,0.833
dblp,query_dense_8_139,8,28,3,3,2.0,1.571,0.676,1.0,0.22,2.375,3.0,2.0,False,True,1.0,7.0,12,2,2,1,6,2,1,1.333,0.516
dblp,query_sparse_8_6,8,22,3,3,2.0,1.714,0.656,1.0,0.296,2.5,3.0,2.0,False,True,0.786,5.5,10,2,2,1,5,3,1,1.6,0.894
dblp,query_sparse_8_185,8,22,4,3,2.0,1.857,0.607,1.0,0.09,3.125,4.0,2.0,False,True,0.786,5.5,10,2,2,1,6,2,1,1.333,0.516
dblp,query_dense_8_184,8,40,2,3,1.0,1.286,0.793,1.0,0.461,1.75,2.0,1.0,False,True,1.429,10.0,14,6,6,2,5,3,1,1.6,0.894
dblp,query_sparse_16_150,16,44,7,3,4.0,2.792,0.36,1.0,0.009,5.188,7.0,4.0,False,True,0.367,5.5,16,2,2,1,11,4,1,1.455,0.934
dblp,query_sparse_8_140,8,22,3,3,2.0,1.75,0.554,1.0,0.168,2.625,3.0,2.0,False,True,0.786,5.5,12,2,2,1,7,2,1,1.143,0.378
dblp,query_sparse_24_178,24,66,12,3,6.0,5.0,0.269,1.0,0.0,9.5,12.0,6.0,False,True,0.239,5.5,10,2,2,1,13,4,1,1.846,0.899
dblp,query_dense_8_167,8,34,3,3,2.0,1.429,0.783,1.0,0.197,2.25,3.0,2.0,False,True,1.214,8.5,12,2,2,1,6,2,1,1.333,0.516
dblp,query_sparse_32_111,32,88,16,3,8.0,6.532,0.21,1.0,0.0,12.719,16.0,8.0,False,True,0.177,5.5,14,2,2,1,14,4,1,2.286,1.139
dblp,query_sparse_32_94,32,88,13,3,7.0,4.456,0.292,1.0,0.0,10.031,13.0,7.0,False,True,0.177,5.5,14,2,2,1,14,5,1,2.286,1.204
dblp,query_sparse_16_98,16,44,6,3,3.0,2.725,0.387,1.0,0.011,4.812,6.0,3.0,False,True,0.367,5.5,12,2,2,1,11,3,1,1.455,0.688
dblp,query_dense_24_19,24,466,3,3,2.0,1.232,0.917,1.0,0.002,2.917,3.0,2.0,False,True,1.688,38.833,44,2,2,1,12,6,1,2.0,1.537
dblp,query_dense_16_138,16,116,3,3,2.0,1.817,0.632,1.0,0.022,2.812,3.0,2.0,False,True,0.967,14.5,22,4,4,1,12,2,1,1.333,0.492
dblp,query_dense_4_68,4,12,1,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,False,True,2.0,6.0,6,6,6,3,2,3,1,2.0,1.414
dblp,query_sparse_8_138,8,22,3,3,2.0,1.786,0.598,1.0,0.152,2.75,3.0,2.0,False,True,0.786,5.5,10,2,2,1,6,2,1,1.333,0.516
dblp,query_dense_4_191,4,12,1,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,False,True,2.0,6.0,6,6,6,3,4,1,1,1.0,0.0
dblp,query_dense_16_76,16,54,9,3,5.0,3.25,0.407,1.0,0.0,6.812,9.0,5.0,False,True,0.45,6.75,14,2,2,1,9,3,1,1.778,0.972
dblp,query_sparse_24_17,24,66,10,3,5.0,3.877,0.39,1.0,0.001,7.667,10.0,5.0,False,True,0.239,5.5,12,2,2,1,13,3,1,1.846,0.899
dblp,query_sparse_8_192,8,22,4,3,2.0,1.929,0.648,1.0,0.098,3.25,4.0,2.0,False,True,0.786,5.5,8,2,2,1,7,2,1,1.143,0.378
dblp,query_sparse_32_152,32,88,16,3,8.0,6.385,0.251,1.0,0.0,12.562,16.0,8.0,False,True,0.177,5.5,8,2,2,1,14,5,1,2.286,1.326
dblp,query_dense_24_28,24,130,8,3,4.0,2.996,0.405,1.0,0.0,6.083,8.0,4.0,False,True,0.471,10.833,24,2,2,1,14,5,1,1.714,1.139
dblp,query_sparse_8_108,8,22,4,3,2.0,2.071,0.568,1.0,0.03,3.5,4.0,2.0,False,True,0.786,5.5,10,2,2,1,6,2,1,1.333,0.516
dblp,query_sparse_24_195,24,66,11,3,6.0,4.75,0.3,1.0,0.0,9.167,11.0,6.0,False,True,0.239,5.5,14,2,2,1,10,5,1,2.4,1.174
dblp,query_dense_24_59,24,112,6,3,3.0,2.902,0.349,1.0,0.001,5.083,6.0,3.0,False,True,0.406,9.333,24,2,2,1,10,4,1,2.4,1.075
dblp,query_sparse_24_64,24,66,12,3,6.0,4.993,0.263,1.0,0.003,9.542,12.0,6.0,False,True,0.239,5.5,10,2,2,1,12,5,1,2.0,1.348
dblp,query_dense_24_161,24,132,11,3,6.0,4.322,0.433,1.0,0.0,9.042,11.0,6.0,False,True,0.478,11.0,22,4,2,1,13,5,1,1.846,1.214
dblp,query_dense_24_103,24,268,7,3,4.0,2.254,0.668,1.0,0.0,5.25,7.0,4.0,False,True,0.971,22.333,34,2,2,1,11,5,1,2.182,1.401
dblp,query_dense_24_61,24,80,11,3,6.0,4.286,0.267,1.0,0.001,8.5,11.0,6.0,False,True,0.29,6.667,14,2,2,1,11,4,1,2.182,0.751
dblp,query_sparse_16_181,16,44,8,3,4.0,3.283,0.392,1.0,0.001,6.375,8.0,4.0,False,True,0.367,5.5,12,2,2,1,9,3,1,1.778,0.667
dblp,query_sparse_24_39,24,66,14,3,7.0,5.243,0.339,1.0,0.0,10.833,14.0,7.0,False,True,0.239,5.5,12,2,2,1,12,3,1,2.0,0.853
dblp,query_dense_24_38,24,172,6,3,3.0,2.801,0.471,1.0,0.0,5.5,6.0,3.0,False,True,0.623,14.333,32,4,2,1,13,4,1,1.846,0.987
dblp,query_dense_24_18,24,88,10,3,5.0,4.243,0.301,1.0,0.0,8.208,10.0,5.0,False,True,0.319,7.333,16,2,2,1,12,4,1,2.0,1.044
dblp,query_sparse_8_143,8,22,5,3,3.0,2.036,0.622,1.0,0.085,3.75,5.0,3.0,False,True,0.786,5.5,8,2,2,1,7,2,1,1.143,0.378
dblp,query_dense_32_200,32,328,6,3,3.0,2.732,0.476,1.0,0.0,4.938,6.0,3.0,False,True,0.661,20.5,40,2,2,1,11,6,1,2.909,1.64
dblp,query_dense_24_14,24,98,9,3,5.0,3.696,0.334,1.0,0.0,7.375,9.0,5.0,False,True,0.355,8.167,18,2,2,1,13,4,1,1.846,0.899
dblp,query_sparse_16_33,16,44,8,3,4.0,3.217,0.426,1.0,0.022,6.062,8.0,4.0,False,True,0.367,5.5,10,2,2,1,11,4,1,1.455,0.934
dblp,query_sparse_16_130,16,44,8,3,4.0,3.517,0.344,1.0,0.005,6.5,8.0,4.0,False,True,0.367,5.5,12,2,2,1,9,4,1,1.778,1.093
dblp,query_dense_32_21,32,106,16,3,8.0,6.667,0.182,1.0,0.0,13.031,16.0,8.0,False,True,0.214,6.625,16,2,2,1,14,5,1,2.286,1.326
dblp,query_sparse_24_141,24,66,7,3,4.0,3.087,0.411,1.0,0.051,5.292,7.0,4.0,False,True,0.239,5.5,10,2,2,1,13,4,1,1.846,0.987
dblp,query_sparse_32_66,32,88,18,3,9.0,6.875,0.199,1.0,0.0,14.094,18.0,9.0,False,True,0.177,5.5,16,2,2,1,13,4,1,2.462,1.198
dblp,query_dense_32_130,32,204,9,3,5.0,3.411,0.325,1.0,0.0,7.062,9.0,5.0,False,True,0.411,12.75,24,2,2,1,14,6,1,2.286,1.267
dblp,query_sparse_24_116,24,66,12,3,6.0,5.308,0.257,1.0,0.0,9.917,12.0,6.0,False,True,0.239,5.5,14,2,2,1,11,4,1,2.182,1.079
dblp,query_dense_4_38,4,8,2,3,1.0,1.333,0.793,1.0,0.461,1.75,2.0,1.0,False,True,1.333,4.0,6,2,2,1,4,1,1,1.0,0.0
dblp,query_sparse_32_114,32,88,16,3,8.0,5.625,0.209,1.0,0.0,12.0,16.0,8.0,False,True,0.177,5.5,16,2,2,1,13,6,1,2.462,1.45
dblp,query_dense_4_60,4,8,2,3,1.0,1.333,0.793,1.0,0.461,1.75,2.0,1.0,False,True,1.333,4.0,6,2,2,1,4,1,1,1.0,0.0
dblp,query_dense_8_26,8,26,3,3,2.0,1.643,0.626,1.0,0.364,2.5,3.0,2.0,False,True,0.929,6.5,12,4,4,2,8,1,1,1.0,0.0
dblp,query_dense_8_86,8,30,2,3,1.0,1.464,0.668,1.0,0.299,1.875,2.0,1.0,False,True,1.071,7.5,14,4,4,1,5,3,1,1.6,0.894
dblp,query_sparse_16_174,16,44,9,3,5.0,3.85,0.35,1.0,0.0,7.375,9.0,5.0,False,True,0.367,5.5,12,2,2,1,10,3,1,1.6,0.843
dblp,query_dense_32_41,32,168,11,3,6.0,3.784,0.282,1.0,0.0,8.406,11.0,6.0,False,True,0.339,10.5,28,2,2,1,12,6,1,2.667,1.303
dblp,query_dense_24_163,24,84,10,3,5.0,4.0,0.342,1.0,0.022,7.792,10.0,5.0,False,True,0.304,7.0,14,2,2,1,13,5,1,1.846,1.345
dblp,query_sparse_8_54,8,22,4,3,2.0,1.857,0.596,1.0,0.092,3.125,4.0,2.0,False,True,0.786,5.5,10,2,2,1,5,3,1,1.6,0.894
dblp,query_dense_8_23,8,32,3,3,2.0,1.5,0.751,1.0,0.217,2.375,3.0,2.0,False,True,1.143,8.0,12,2,2,1,7,2,1,1.143,0.378
dblp,query_sparse_24_168,24,66,11,3,6.0,4.188,0.285,1.0,0.0,8.5,11.0,6.0,False,True,0.239,5.5,14,2,2,1,11,4,1,2.182,1.079
dblp,query_dense_24_104,24,90,12,3,6.0,5.489,0.296,1.0,0.0,10.125,12.0,6.0,False,True,0.326,7.5,14,4,2,1,13,4,1,1.846,1.068
dblp,query_dense_16_164,16,68,5,3,3.0,2.233,0.488,1.0,0.033,4.062,5.0,3.0,False,True,0.567,8.5,18,2,2,1,11,3,1,1.455,0.82
dblp,query_sparse_32_144,32,88,20,3,10.0,7.433,0.181,1.0,0.0,15.5,20.0,10.0,False,True,0.177,5.5,12,2,2,1,12,5,1,2.667,1.371
dblp,query_dense_32_165,32,118,10,3,5.0,3.611,0.25,1.0,0.0,7.625,10.0,5.0,False,True,0.238,7.375,20,2,2,1,14,4,1,2.286,1.139
dblp,query_dense_32_90,32,172,10,3,5.0,4.879,0.268,1.0,0.0,8.688,10.0,5.0,False,True,0.347,10.75,24,4,2,1,13,5,1,2.462,1.391
dblp,query_dense_8_127,8,26,4,3,2.0,1.929,0.632,1.0,0.037,3.375,4.0,2.0,False,True,0.929,6.5,10,2,2,1,8,1,1,1.0,0.0
dblp,query_sparse_32_59,32,88,10,3,5.0,4.45,0.232,1.0,0.009,8.0,10.0,5.0,False,True,0.177,5.5,16,2,2,1,14,4,1,2.286,1.069
dblp,query_sparse_32_176,32,88,14,3,7.0,6.0,0.22,1.0,0.0,11.344,14.0,7.0,False,True,0.177,5.5,12,2,2,1,14,5,1,2.286,1.267
dblp,query_dense_24_50,24,108,13,3,7.0,5.174,0.357,1.0,0.0,10.792,13.0,7.0,False,True,0.391,9.0,20,2,2,1,12,4,1,2.0,1.128
dblp,query_sparse_8_44,8,22,5,3,3.0,2.107,0.627,1.0,0.059,3.875,5.0,3.0,False,True,0.786,5.5,8,2,2,1,7,2,1,1.143,0.378
dblp,query_sparse_24_169,24,66,10,3,5.0,4.543,0.237,1.0,0.0,8.167,10.0,5.0,False,True,0.239,5.5,14,2,2,1,11,5,1,2.182,1.401
dblp,query_dense_16_173,16,62,4,3,3.0,2.108,0.44,1.0,0.081,3.438,4.0,3.0,False,True,0.517,7.75,18,4,4,2,9,3,1,1.778,0.833
dblp,query_dense_16_176,16,70,7,3,4.0,2.742,0.488,1.0,0.0,5.812,7.0,4.0,False,True,0.583,8.75,18,2,2,1,10,4,1,1.6,1.075
dblp,query_sparse_32_56,32,88,11,3,6.0,3.964,0.246,1.0,0.001,8.094,11.0,6.0,False,True,0.177,5.5,16,2,2,1,12,4,1,2.667,0.985
dblp,query_dense_16_174,16,88,7,3,4.0,3.117,0.565,1.0,0.0,6.188,7.0,4.0,False,True,0.733,11.0,18,2,2,1,10,3,1,1.6,0.843
dblp,query_sparse_32_102,32,88,18,3,9.0,6.173,0.212,1.0,0.0,13.281,18.0,9.0,False,True,0.177,5.5,12,2,2,1,14,4,1,2.286,1.069
dblp,query_dense_4_95,4,8,2,3,1.0,1.333,0.793,1.0,0.461,1.75,2.0,1.0,False,True,1.333,4.0,6,2,2,1,4,1,1,1.0,0.0
dblp,query_sparse_32_23,32,88,16,3,8.0,5.524,0.267,1.0,0.0,11.531,16.0,8.0,False,True,0.177,5.5,14,2,2,1,12,7,1,2.667,1.614
dblp,query_dense_16_119,16,116,4,3,2.0,1.642,0.646,1.0,0.018,3.062,4.0,2.0,False,True,0.967,14.5,26,2,2,1,11,5,1,1.455,1.214
dblp,query_sparse_32_200,32,88,13,3,7.0,5.298,0.345,1.0,0.0,10.5,13.0,7.0,False,True,0.177,5.5,10,2,2,1,11,6,1,2.909,1.64
dblp,query_dense_8_104,8,56,1,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,False,True,2.0,14.0,14,14,14,7,6,2,1,1.333,0.516
dblp,query_sparse_16_78,16,44,8,3,4.0,3.342,0.4,1.0,0.025,6.188,8.0,4.0,False,True,0.367,5.5,10,2,2,1,9,3,1,1.778,0.667
dblp,query_sparse_24_146,24,66,7,3,4.0,3.395,0.331,1.0,0.023,5.75,7.0,4.0,False,True,0.239,5.5,14,2,2,1,11,6,1,2.182,1.401
dblp,query_dense_16_7,16,224,2,3,1.0,1.067,0.952,1.0,0.492,1.562,2.0,1.0,False,True,1.867,28.0,30,14,14,7,9,3,1,1.778,0.833
dblp,query_dense_16_190,16,104,4,3,2.0,2.308,0.521,1.0,0.039,3.688,4.0,2.0,False,True,0.867,13.0,16,6,2,1,9,4,1,1.778,0.972
dblp,query_dense_4_111,4,12,1,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,False,True,2.0,6.0,6,6,6,3,4,1,1,1.0,0.0
dblp,query_sparse_16_152,16,44,9,3,5.0,4.083,0.289,1.0,0.001,7.375,9.0,5.0,False,True,0.367,5.5,10,2,2,1,11,3,1,1.455,0.82
dblp,query_dense_16_29,16,56,5,3,3.0,2.625,0.505,1.0,0.069,4.188,5.0,3.0,False,True,0.467,7.0,12,4,2,1,9,4,1,1.778,1.093
dblp,query_dense_24_137,24,102,10,3,5.0,3.478,0.346,1.0,0.0,7.292,10.0,5.0,False,True,0.37,8.5,18,2,2,1,11,4,1,2.182,1.079
dblp,query_sparse_24_85,24,66,13,3,7.0,5.014,0.284,1.0,0.0,10.083,13.0,7.0,False,True,0.239,5.5,12,2,2,1,12,3,1,2.0,0.853
dblp,query_sparse_8_177,8,22,4,3,2.0,1.821,0.69,1.0,0.245,3.0,4.0,2.0,False,True,0.786,5.5,8,2,2,1,6,2,1,1.333,0.516
dblp,query_sparse_24_150,24,66,13,3,7.0,5.344,0.233,1.0,0.0,10.667,13.0,7.0,False,True,0.239,5.5,16,2,2,1,11,4,1,2.182,1.168
dblp,query_dense_24_81,24,152,8,3,4.0,2.634,0.443,1.0,0.0,5.667,8.0,4.0,False,True,0.551,12.667,24,2,2,1,14,4,1,1.714,0.914
dblp,query_dense_16_118,16,60,7,3,4.0,2.725,0.432,1.0,0.001,5.562,7.0,4.0,False,True,0.5,7.5,16,2,2,1,10,4,1,1.6,1.075
dblp,query_dense_4_12,4,12,1,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,False,True,2.0,6.0,6,6,6,3,4,1,1,1.0,0.0
dblp,query_dense_32_118,32,126,12,3,6.0,5.613,0.226,1.0,0.0,10.625,12.0,6.0,False,True,0.254,7.875,24,4,2,1,13,5,1,2.462,1.127
dblp,query_dense_16_66,16,54,8,3,4.0,3.575,0.343,1.0,0.0,6.688,8.0,4.0,False,True,0.45,6.75,14,4,2,1,10,2,1,1.6,0.516
dblp,query_dense_8_133,8,26,3,3,2.0,1.607,0.639,1.0,0.233,2.375,3.0,2.0,False,True,0.929,6.5,12,2,2,1,7,2,1,1.143,0.378
dblp,query_dense_8_157,8,32,3,3,2.0,1.571,0.715,1.0,0.098,2.625,3.0,2.0,False,True,1.143,8.0,12,2,2,1,6,2,1,1.333,0.516
dblp,query_sparse_8_196,8,22,3,3,2.0,1.929,0.601,1.0,0.168,2.75,3.0,2.0,False,True,0.786,5.5,8,2,2,1,4,3,1,2.0,0.816
dblp,query_dense_4_101,4,8,2,3,1.0,1.333,0.793,1.0,0.461,1.75,2.0,1.0,False,True,1.333,4.0,6,2,2,1,2,3,1,2.0,1.414
